T   P   el   H   H2   He   C2H2   CH4   CO   CO2   H2O   H2S   HCN   K   Na   NH3   PH3   TiO   VO   Fe   Fe+   Mg   Ca   Ti   Ti+   V   C   Cr   Ni   Mn   Ca+   Li   OH
6.000000E+02   4.641589E-01   3.202050E-21   1.975951E-14   8.539410E-01   1.454347E-01   7.080760E-19   6.515324E-05   3.927230E-04   2.028708E-06   1.561754E-04   5.610360E-06   1.558558E-13   3.902616E-08   2.572115E-06   1.134897E-09   3.828193E-19   1.609500E-12   5.391937E-14   4.678177E-08   0.000000E+00   1.555075E-06   1.947142E-14   1.683403E-24   0.000000E+00   6.772644E-23   1.146265E-50   7.820180E-08   2.284743E-06   5.392660E-07   0.000000E+00   3.254369E-09   8.479041E-23
5.000000E+02   4.641589E-01   9.317016E-27   2.967767E-18   8.534442E-01   1.455501E-01   5.831995E-24   4.584624E-04   1.665363E-06   1.421817E-07   5.360978E-04   7.725465E-06   1.878492E-16   3.929274E-08   1.511058E-06   8.548193E-09   1.617223E-23   4.523283E-15   1.513979E-16   2.605943E-13   0.000000E+00   2.571827E-11   2.014582E-20   2.426646E-30   0.000000E+00   3.297365E-28   1.508256E-63   7.238277E-09   9.612391E-07   5.388016E-07   0.000000E+00   3.256858E-09   2.402609E-27

2.154435E-01

5.000000E+03   2.154435E-01   2.333933E-03   9.192452E-01   4.377092E-08   7.842085E-02   5.223795E-28   4.274831E-36   1.369541E-09   7.735093E-21   2.260907E-18   6.086884E-22   6.492865E-20   2.185608E-14   2.107179E-12   1.826102E-28   1.593828E-33   5.125210E-21   1.203861E-22   6.148260E-09   2.648368E-05   3.504687E-09   6.164357E-12   1.275115E-12   7.817574E-08   2.593080E-13   1.342844E-04   1.676410E-11   3.264805E-12   3.203742E-11   1.875330E-06   1.750165E-09   4.356967E-11
4.900000E+03   2.154435E-01   1.674430E-03   9.199035E-01   5.509148E-08   7.842206E-02   1.428677E-27   1.102929E-35   2.594900E-09   1.896219E-20   3.668864E-18   1.053815E-21   1.354143E-19   2.011910E-14   2.024295E-12   3.356066E-28   3.191418E-33   7.545747E-21   1.746095E-22   6.715316E-09   2.650052E-05   3.793326E-09   6.174958E-12   1.319233E-12   7.822709E-08   2.689743E-13   1.475721E-04   1.732491E-11   3.555590E-12   3.441554E-11   1.876563E-06   1.751316E-09   5.473953E-11
4.800000E+03   2.154435E-01   1.191279E-03   9.203854E-01   6.996060E-08   7.842321E-02   3.958685E-27   2.912243E-35   4.975640E-09   4.753205E-20   6.066549E-18   1.853939E-21   2.868600E-19   1.854642E-14   1.950096E-12   6.313719E-28   6.558867E-33   1.132802E-20   2.580961E-22   7.393409E-09   2.651261E-05   4.135697E-09   6.213527E-12   1.372866E-12   7.826472E-08   2.805673E-13   1.605484E-04   1.799975E-11   3.898932E-12   3.722309E-11   1.877467E-06   1.752159E-09   6.935845E-11
4.700000E+03   2.154435E-01   8.418791E-04   9.207337E-01   8.970376E-08   7.842435E-02   1.113326E-26   7.888218E-35   9.666775E-09   1.220744E-19   1.023668E-17   3.316216E-21   6.182022E-19   1.716019E-14   1.888371E-12   1.218220E-27   1.387038E-32   1.740292E-20   3.901650E-22   8.227176E-09   2.652102E-05   4.553914E-09   6.296013E-12   1.440717E-12   7.829192E-08   2.950479E-13   1.728689E-04   1.884830E-11   4.316434E-12   4.064144E-11   1.878121E-06   1.752770E-09   8.869668E-11
4.600000E+03   2.154435E-01   5.927539E-04   9.209817E-01   1.162204E-07   7.842539E-02   3.186206E-26   2.197919E-34   1.905999E-08   3.220092E-19   1.765449E-17   6.034117E-21   1.358034E-18   1.599505E-14   1.845045E-12   2.415568E-27   3.027003E-32   2.749758E-20   6.062190E-22   9.290394E-09   2.652655E-05   5.084675E-09   6.448508E-12   1.530606E-12   7.831127E-08   3.140184E-13   1.842284E-04   1.996979E-11   4.843973E-12   4.497246E-11   1.878587E-06   1.753205E-09   1.145666E-10
4.500000E+03   2.154435E-01   4.179527E-04   9.211555E-01   1.522686E-07   7.842636E-02   9.309907E-26   6.320101E-34   3.821622E-08   8.749337E-19   3.116987E-17   1.117168E-20   3.048271E-18   1.510784E-14   1.829864E-12   4.932616E-27   6.838840E-32   4.501545E-20   9.751831E-22   1.071225E-08   2.652975E-05   5.792342E-09   6.715675E-12   1.656172E-12   7.832480E-08   3.402778E-13   1.943848E-04   2.153713E-11   5.544531E-12   5.074599E-11   1.878914E-06   1.753511E-09   1.495867E-10
4.400000E+03   2.154435E-01   2.976652E-04   9.212749E-01   2.019082E-07   7.842718E-02   2.788120E-25   1.882218E-33   7.810167E-08   2.456706E-18   5.643415E-17   2.103874E-20   7.010405E-18   1.459586E-14   1.859677E-12   1.039601E-26   1.604447E-31   7.719049E-20   1.641828E-21   1.273359E-08   2.653092E-05   6.796776E-09   7.177846E-12   1.842460E-12   7.833402E-08   3.789717E-13   2.031623E-04   2.386727E-11   6.535521E-12   5.894737E-11   1.879139E-06   1.753722E-09   1.975899E-10
4.300000E+03   2.154435E-01   2.170425E-04   9.213546E-01   2.712046E-07   7.842791E-02   8.593052E-25   5.827763E-33   1.630873E-07   7.152959E-18   1.049691E-16   4.023201E-20   1.656694E-17   1.463186E-14   1.964977E-12   2.266842E-26   3.914209E-31   1.408843E-19   2.939548E-21   1.583260E-08   2.652996E-05   8.334913E-09   7.986337E-12   2.137852E-12   7.834004E-08   4.400429E-13   2.104286E-04   2.757070E-11   8.049400E-12   7.151715E-11   1.879290E-06   1.753863E-09   2.642627E-10
4.200000E+03   2.154435E-01   1.651516E-04   9.214056E-01   3.693620E-07   7.842849E-02   2.736327E-24   1.883216E-32   3.487764E-07   2.166828E-17   2.009610E-16   7.776992E-20   4.034747E-17   1.552797E-14   2.202669E-12   5.126913E-26   9.886791E-31   2.797214E-19   5.719715E-21   2.101499E-08   2.652616E-05   1.090138E-08   9.437540E-12   2.640095E-12   7.834364E-08   5.435711E-13   2.160522E-04   3.387593E-11   1.057247E-11   9.248148E-11   1.879387E-06   1.753955E-09   3.581520E-10
4.100000E+03   2.154435E-01   1.339133E-04   9.214359E-01   5.105827E-07   7.842893E-02   9.035016E-24   6.375796E-32   7.654750E-07   6.849561E-17   3.967492E-16   1.507281E-19   1.015515E-16   1.783157E-14   2.677950E-12   1.206089E-25   2.542966E-30   6.186379E-19   1.238371E-20   3.047213E-08   2.651756E-05   1.556193E-08   1.211761E-11   3.550470E-12   7.834524E-08   7.308585E-13   2.198587E-04   4.529871E-11   1.515573E-11   1.304364E-10   1.879444E-06   1.754011E-09   4.922526E-10
4.000000E+03   2.154435E-01   1.169220E-04   9.214514E-01   7.171765E-07   7.842919E-02   3.103333E-23   2.270262E-31   1.726754E-06   2.264305E-16   8.091070E-16   2.904707E-19   2.648714E-16   2.241444E-14   3.572757E-12   2.960115E-25   6.469636E-30   1.544101E-18   3.022341E-20   4.895418E-08   2.649956E-05   2.459145E-08   1.714085E-11   5.273090E-12   7.834496E-08   1.084659E-12   2.216050E-04   6.685124E-11   2.405238E-11   2.034989E-10   1.879474E-06   1.754043E-09   6.864418E-10
3.900000E+03   2.154435E-01   1.086504E-04   9.214571E-01   1.024865E-06   7.842924E-02   1.110519E-22   8.529460E-31   4.002348E-06   7.823450E-16   1.705961E-15   5.565190E-19   7.173290E-16   3.051984E-14   5.177203E-12   7.604713E-25   1.594258E-29   4.307480E-18   8.233396E-20   8.645419E-08   2.646236E-05   4.268857E-08   2.650098E-11   8.582219E-12   7.834252E-08   1.763005E-12   2.208171E-04   1.080412E-10   4.194494E-11   3.484956E-10   1.879486E-06   1.754063E-09   9.708703E-10
3.800000E+03   2.154435E-01   1.046805E-04   9.214554E-01   1.492023E-06   7.842899E-02   4.112401E-22   3.378938E-30   9.466397E-06   2.798326E-15   3.713633E-15   1.071154E-18   2.012969E-15   4.391026E-14   7.950448E-12   2.052436E-24   3.835282E-29   1.308037E-17   2.438019E-19   1.637845E-07   2.638529E-05   7.947088E-08   4.371252E-11   1.494443E-11   7.833694E-08   3.063900E-12   2.160739E-04   1.866793E-10   7.849874E-11   6.395299E-10   1.879487E-06   1.754080E-09   1.389187E-09
3.700000E+03   2.154435E-01   1.020716E-04   9.214452E-01   2.216154E-06   7.842818E-02   1.529767E-21   1.394728E-29   2.230512E-05   1.003327E-14   8.289782E-15   2.099291E-18   5.774518E-15   6.525621E-14   1.265162E-11   5.841938E-24   9.242044E-29   4.197385E-17   7.616522E-19   3.248221E-07   2.622468E-05   1.549857E-07   7.515231E-11   2.720675E-11   7.832594E-08   5.562770E-12   2.036245E-04   3.369538E-10   1.541092E-10   1.228537E-09   1.879486E-06   1.754108E-09   1.996029E-09
3.600000E+03   2.154435E-01   9.895095E-05   9.214218E-01   3.364011E-06   7.842634E-02   5.311842E-21   5.801592E-29   4.956712E-05   3.356400E-14   1.868497E-14   4.234184E-18   1.634366E-14   9.856642E-14   2.053340E-11   1.760762E-23   2.284195E-28   1.378711E-16   2.431197E-18   6.612910E-07   2.588904E-05   3.111675E-07   1.324473E-10   5.093942E-11   7.830464E-08   1.037803E-11   1.768922E-04   6.249194E-10   3.123292E-10   2.428202E-09   1.879487E-06   1.754163E-09   2.837616E-09
3.500000E+03   2.154435E-01   9.395278E-05   9.213816E-01   5.228107E-06   7.842325E-02   1.526915E-20   2.298645E-28   9.591803E-05   9.494604E-14   4.181435E-14   8.853976E-18   4.300665E-14   1.493384E-13   3.355504E-11   5.640629E-23   5.881833E-28   4.497114E-16   7.690177E-18   1.354595E-06   2.519711E-05   6.332884E-07   2.361146E-10   9.680660E-11   7.826283E-08   1.963205E-11   1.320447E-04   1.175073E-09   6.452276E-10   4.864508E-09   1.879481E-06   1.754254E-09   3.935917E-09
3.400000E+03   2.154435E-01   8.627091E-05   9.213329E-01   8.335844E-06   7.841961E-02   3.211007E-20   8.187956E-28   1.528617E-04   2.163781E-13   9.376805E-14   1.929939E-17   9.876275E-14   2.245491E-13   5.464505E-11   1.924442E-22   1.593960E-27   1.453922E-15   2.405007E-17   2.725021E-06   2.382839E-05   1.286615E-06   4.213292E-10   1.848050E-10   7.817986E-08   3.725753E-11   7.872348E-05   2.216309E-09   1.345431E-09   9.737693E-09   1.879416E-06   1.754366E-09   5.396354E-09
3.300000E+03   2.154435E-01   7.602612E-05   9.212916E-01   1.366681E-05   7.841702E-02   4.524681E-20   2.520853E-27   2.017017E-04   4.201630E-13   2.221356E-13   4.405891E-17   1.879676E-13   3.332710E-13   8.823899E-11   6.965203E-22   4.579744E-27   4.881706E-15   7.787253E-17   5.227288E-06   2.132769E-05   2.572424E-06   7.494470E-10   3.528985E-10   7.801639E-08   7.060666E-11   3.577902E-05   4.172821E-09   2.821870E-09   1.924612E-08   1.879199E-06   1.754470E-09   7.686346E-09
3.200000E+03   2.154435E-01   6.388793E-05   9.212658E-01   2.310002E-05   7.841643E-02   4.153716E-20   6.647892E-27   2.307935E-04   7.746238E-13   5.928705E-13   1.058398E-16   2.854642E-13   4.863392E-13   1.407953E-10   2.622724E-21   1.404339E-26   1.806178E-14   2.767466E-16   9.191507E-06   1.736470E-05   4.960573E-06   1.327731E-09   6.732036E-10   7.769971E-08   1.333465E-10   1.246837E-05   7.824060E-09   5.950707E-09   3.696645E-08   1.878708E-06   1.754551E-09   1.188488E-08
3.100000E+03   2.154435E-01   5.063607E-05   9.212482E-01   4.036854E-05   7.841787E-02   2.717091E-20   1.579567E-26   2.429148E-04   1.461555E-12   1.816410E-12   2.688971E-16   3.444191E-13   6.921593E-13   2.203026E-10   9.829344E-21   4.627134E-26   7.427596E-14   1.087312E-15   1.419052E-05   1.236683E-05   8.905522E-06   2.330833E-09   1.274961E-09   7.710127E-08   2.491185E-10   3.550127E-06   1.449286E-08   1.255260E-08   6.699572E-08   1.877786E-06   1.754627E-09   1.990712E-08
3.000000E+03   2.154435E-01   3.755858E-05   9.212214E-01   7.317741E-05   7.842117E-02   1.473153E-20   3.670790E-26   2.467192E-04   2.885943E-12   6.245806E-12   7.265885E-16   3.381505E-13   9.563792E-13   3.366916E-10   3.501482E-20   1.650330E-25   3.293250E-13   4.571849E-15   1.895264E-05   7.606168E-06   1.431852E-05   4.040580E-09   2.383304E-09   7.599690E-08   4.568665E-10   8.796587E-07   2.629233E-08   2.636615E-08   1.106441E-07   1.876179E-06   1.754723E-09   3.533148E-08
2.900000E+03   2.154435E-01   2.624421E-05   9.211609E-01   1.381078E-04   7.842707E-02   7.280801E-21   8.814307E-26   2.477258E-04   5.982673E-12   2.368375E-11   2.101392E-15   2.812713E-13   1.296223E-12   5.081258E-10   1.184417E-19   6.424427E-25   1.553063E-12   2.022701E-14   2.246719E-05   4.093834E-06   2.023211E-05   6.991549E-09   4.422175E-09   7.396310E-08   8.245045E-10   1.948700E-07   4.674813E-08   5.552191E-08   1.628853E-07   1.873385E-06   1.754869E-09   6.562974E-08
2.800000E+03   2.154435E-01   1.772541E-05   9.210235E-01   2.725078E-04   7.843825E-02   3.405728E-21   2.246893E-25   2.479873E-04   1.303158E-11   9.866446E-11   6.551835E-15   2.082540E-13   1.775633E-12   7.808085E-10   3.950559E-19   2.755189E-24   7.884886E-12   9.471687E-14   2.462264E-05   1.942346E-06   2.534846E-05   1.245742E-08   8.297163E-09   7.009206E-08   1.482572E-09   3.877096E-08   8.221226E-08   1.194777E-07   2.134745E-07   1.868200E-06   1.755131E-09   1.270595E-07
2.700000E+03   2.154435E-01   1.208962E-05   9.207134E-01   5.647996E-04   7.846163E-02   1.541568E-21   6.206034E-25   2.481074E-04   2.973241E-11   4.509885E-10   2.220271E-14   1.435469E-13   2.581003E-12   1.283587E-09   1.354679E-18   1.315526E-23   4.361116E-11   4.697112E-13   2.577739E-05   7.957074E-07   2.888807E-05   2.402142E-08   1.599684E-08   6.237189E-08   2.668263E-09   6.923507E-09   1.428538E-07   2.661265E-07   2.526696E-07   1.857210E-06   1.755667E-09   2.551766E-07
2.600000E+03   2.154435E-01   8.675556E-06   9.199926E-01   1.235917E-03   7.851455E-02   6.891469E-22   1.895900E-24   2.482831E-04   7.068258E-11   2.258768E-09   8.253805E-14   9.527438E-14   4.171554E-12   2.367334E-09   4.932267E-18   7.076000E-23   2.525998E-10   2.347708E-12   2.631772E-05   2.735811E-07   3.082147E-05   5.224302E-08   3.043867E-08   4.771826E-08   4.571558E-09   1.103721E-09   2.325943E-07   5.783823E-07   2.761828E-07   1.830277E-06   1.756870E-09   5.303449E-07
2.500000E+03   2.154435E-01   6.518990E-06   9.182317E-01   2.870141E-03   7.864290E-02   2.926365E-22   6.350593E-24   2.486903E-04   1.794103E-10   1.275240E-08   3.400629E-13   6.055988E-14   7.513486E-12   4.912108E-09   1.951113E-17   4.341646E-22   1.379067E-09   1.095733E-11   2.655503E-05   7.998665E-08   3.166403E-05   1.258291E-07   4.957654E-08   2.725641E-08   6.690012E-09   1.518020E-10   3.233467E-07   1.027515E-06   2.870110E-07   1.759786E-06   1.759759E-09   1.169088E-06
2.400000E+03   2.154435E-01   4.948348E-06   9.136703E-01   7.100057E-03   7.897483E-02   1.096046E-22   2.268317E-23   2.497398E-04   5.077340E-10   8.487428E-08   1.569264E-12   3.581616E-14   1.468084E-11   1.116258E-08   8.514090E-17   3.072700E-21   6.538447E-09   4.812408E-11   2.672693E-05   2.055159E-08   3.206006E-05   3.129272E-07   6.024882E-08   1.039262E-08   8.090062E-09   1.736675E-11   3.805940E-07   1.362567E-06   2.918474E-07   1.580650E-06   1.767190E-09   2.802943E-06
2.300000E+03   2.154435E-01   3.682731E-06   9.011976E-01   1.866336E-02   7.988200E-02   3.658507E-23   8.688117E-23   2.526075E-04   1.608697E-09   6.634673E-07   8.176090E-12   1.992730E-14   3.060902E-11   2.726773E-08   4.113903E-16   2.511554E-20   2.460095E-08   2.108859E-10   2.704988E-05   4.714547E-09   3.250305E-05   7.175843E-07   4.843201E-08   2.367943E-09   8.562006E-09   1.647750E-12   4.084913E-07   1.510924E-06   2.962804E-07   1.197736E-06   1.787483E-09   7.228140E-06
2.200000E+03   2.154435E-01   2.681565E-06   8.663843E-01   5.093285E-02   8.241367E-02   1.166875E-23   3.585992E-22   2.606093E-04   5.594318E-09   5.756900E-06   4.789230E-11   1.088348E-14   6.951939E-11   7.242393E-08   2.146167E-15   2.280798E-19   5.802709E-08   9.168747E-10   2.791079E-05   9.551450E-10   3.355216E-05   1.322324E-06   2.110703E-08   2.584184E-10   7.982219E-09   1.332272E-13   4.293389E-07   1.596282E-06   3.059568E-07   6.536778E-07   1.844120E-09   1.913019E-05
2.100000E+03   2.154435E-01   2.039456E-06   7.769204E-01   1.338342E-01   8.891891E-02   4.970683E-24   1.694009E-21   2.811680E-04   1.831719E-08   4.298061E-05   3.019214E-10   6.987064E-15   1.905078E-10   2.226196E-07   1.096019E-14   1.999469E-18   8.278061E-08   3.008616E-09   3.011516E-05   1.611174E-10   3.620570E-05   1.901530E-06   6.306633E-09   1.574573E-11   5.741095E-09   1.105489E-14   4.654669E-07   1.731207E-06   3.301792E-07   2.304657E-07   1.989721E-09   4.156967E-05
2.000000E+03   2.154435E-01   1.589009E-06   6.024795E-01   2.954477E-01   1.016007E-01   6.675730E-24   1.154910E-20   3.212543E-04   3.528425E-08   1.484588E-04   1.825413E-09   8.149498E-15   6.339132E-10   6.998287E-07   4.504600E-14   1.499141E-17   9.860249E-08   5.310673E-09   3.441293E-05   2.336255E-11   4.137333E-05   2.376276E-06   2.867463E-09   1.216060E-12   3.896113E-09   1.515964E-15   5.322652E-07   1.979967E-06   3.773038E-07   5.993536E-08   2.273673E-09   4.230143E-05
1.900000E+03   2.154435E-01   1.026385E-06   3.822787E-01   4.995026E-01   1.176080E-01   1.982676E-23   8.351863E-20   3.718673E-04   4.182226E-08   2.360844E-04   9.322699E-09   1.413393E-14   2.011703E-09   1.542610E-06   1.271257E-13   9.147562E-17   1.145603E-07   6.975216E-09   3.983564E-05   3.310692E-12   4.789266E-05   2.805091E-06   2.039181E-09   1.460272E-13   3.285340E-09   2.939608E-16   6.160464E-07   2.292197E-06   4.367483E-07   1.495888E-08   2.631941E-09   2.076050E-05
1.800000E+03   2.154435E-01   5.373779E-07   1.995993E-01   6.688137E-01   1.308880E-01   4.880190E-23   4.166330E-19   4.138583E-04   4.577663E-08   2.821222E-04   3.979096E-08   2.171440E-14   5.729988E-09   2.299148E-06   2.530807E-13   4.171274E-16   1.268985E-07   8.410966E-09   4.433301E-05   4.181893E-13   5.329945E-05   3.134872E-06   1.373424E-09   1.594598E-14   2.556286E-09   4.706251E-17   6.853278E-07   2.550980E-06   4.860452E-07   3.480887E-09   2.929074E-09   7.775001E-06
1.700000E+03   2.154435E-01   2.683395E-07   8.825773E-02   7.720123E-01   1.389822E-01   8.756199E-23   1.546224E-18   4.394495E-04   5.088740E-08   3.049174E-04   1.538540E-07   2.757294E-14   1.701283E-08   2.728163E-06   4.034908E-13   1.542714E-15   1.322094E-07   9.273143E-09   4.707384E-05   3.755028E-14   5.659453E-05   3.331622E-06   7.704280E-10   1.125968E-15   1.621959E-09   5.384599E-18   7.272914E-07   2.708643E-06   5.160851E-07   6.160753E-10   3.110155E-09   2.518453E-06
1.600000E+03   2.154435E-01   1.460238E-07   3.362050E-02   8.226542E-01   1.429543E-01   1.301624E-22   5.122098E-18   4.520035E-04   5.776065E-08   3.151172E-04   5.764235E-07   3.103332E-14   5.454002E-08   2.898206E-06   5.776343E-13   5.053645E-15   1.302976E-07   9.170358E-09   4.841871E-05   2.063080E-15   5.821149E-05   3.427068E-06   3.608568E-10   4.403667E-17   8.265699E-10   4.327468E-19   7.474936E-07   2.785916E-06   5.308228E-07   7.251618E-11   3.199015E-09   7.050457E-07
1.500000E+03   2.154435E-01   6.622137E-08   1.102438E-02   8.435967E-01   1.445972E-01   1.790172E-22   1.737006E-17   4.571895E-04   6.706549E-08   3.191125E-04   2.046119E-06   3.289353E-14   1.190632E-07   2.948934E-06   8.004628E-13   1.412550E-14   1.212392E-07   8.001612E-09   4.897456E-05   8.737563E-17   5.888032E-05   3.465752E-06   1.403153E-10   1.188620E-18   3.344292E-10   2.382728E-20   7.552281E-07   2.817538E-06   5.369149E-07   7.276210E-12   3.235774E-09   1.664605E-07
1.400000E+03   2.154435E-01   2.107865E-08   3.059997E-03   8.509750E-01   1.451764E-01   2.433542E-22   6.604224E-17   4.590078E-04   8.000610E-08   3.205161E-04   5.802136E-06   3.400521E-14   1.621254E-07   2.963375E-06   1.122387E-12   2.988700E-14   1.039918E-07   6.011678E-09   4.916925E-05   2.985277E-18   5.911624E-05   3.477685E-06   4.347076E-11   2.231355E-20   1.041784E-10   8.508962E-22   7.569190E-07   2.827560E-06   5.390592E-07   6.654272E-13   3.248750E-09   3.201879E-08
1.300000E+03   2.154435E-01   5.012513E-09   6.969417E-04   8.531593E-01   1.453480E-01   3.371893E-22   2.998982E-16   4.595315E-04   9.896635E-08   3.219570E-04   1.093833E-05   3.477414E-14   1.777850E-07   2.966807E-06   1.634798E-12   5.922813E-14   7.776680E-08   3.753306E-09   4.922468E-05   6.824382E-20   5.918639E-05   3.477188E-06   9.874169E-12   2.250271E-22   2.373619E-11   1.801373E-23   7.555979E-07   2.828111E-06   5.396902E-07   4.729477E-14   3.252616E-09   4.802892E-09
